Mon May  3 17:11:59 2021    C:\Users\piyus\AppData\Local\Programs\Python\Python38\output.prof

         193221 function calls (189531 primitive calls) in 0.593 seconds

   Random listing order was used

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      146    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:195(<lambda>)
      146    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:190(classes_and_not_datetimelike)
       79    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:201(is_object_dtype)
       51    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:231(is_sparse)
       41    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:355(is_datetime64_dtype)
       75    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:388(is_datetime64tz_dtype)
      124    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:429(is_timedelta64_dtype)
      154    0.000    0.000    0.001    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:463(is_period_dtype)
      148    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:499(is_interval_dtype)
      213    0.000    0.000    0.001    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:537(is_categorical_dtype)
       43    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:602(condition)
       51    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:573(is_string_dtype)
      102    0.000    0.000    0.001    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:615(is_dtype_equal)
       63    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:703(is_integer_dtype)
       34    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:757(is_signed_integer_dtype)
       33    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:813(is_unsigned_integer_dtype)
      118    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:912(is_datetime64_any_dtype)
       17    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:954(is_datetime64_ns_dtype)
       16    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:1032(is_datetime_or_timedelta_dtype)
       16    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:1187(needs_i8_conversion)
       16    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:1234(is_numeric_dtype)
       86    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:1307(is_float_dtype)
       73    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:1341(is_bool_dtype)
      271    0.000    0.000    0.001    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:1470(is_extension_array_dtype)
        4    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:1519(is_complex_dtype)
       51    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:1551(_is_dtype)
      337    0.000    0.000    0.001    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:1575(get_dtype)
      391    0.000    0.000    0.001    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:1610(_is_dtype_type)
       64    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:1762(<genexpr>)
       32    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:1743(validate_all_hashable)
      171    0.000    0.000    0.001    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\common.py:1769(pandas_dtype)
        2    0.000    0.000    0.004    0.002 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\algorithms.py:1374(wrapper)
        8    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\algorithms.py:1534(_get_take_nd_function)
      7/5    0.000    0.000    0.010    0.002 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\algorithms.py:1570(take)
        8    0.001    0.000    0.038    0.005 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\algorithms.py:1661(take_nd)
        4    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\util\_decorators.py:376(<listcomp>)
        4    0.000    0.000    0.001    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\util\_decorators.py:356(decorator)
        4    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\util\_decorators.py:336(doc)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\util\_decorators.py:426(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\util\_decorators.py:432(__call__)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\util\_decorators.py:466(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\util\_decorators.py:473(__call__)
        8    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\cast.py:161(maybe_downcast_to_dtype)
        8    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\cast.py:226(maybe_downcast_numeric)
        8    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\cast.py:342(maybe_cast_result_dtype)
        8    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\cast.py:542(maybe_promote)
        8    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\cast.py:698(_ensure_dtype_type)
        8    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\cast.py:1257(maybe_castable)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\cast.py:1273(maybe_infer_to_datetimelike)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\cast.py:1379(maybe_cast_to_datetime)
       13    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\cast.py:1617(construct_1d_object_array_from_listlike)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\cast.py:1642(construct_1d_ndarray_preserving_na)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\dtypes\cast.py:1677(maybe_cast_to_integer_array)
       20    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\construction.py:354(extract_array)
       10    0.000    0.000    0.001    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\construction.py:423(sanitize_array)
        9    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\construction.py:554(_try_cast)
       12    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\construction.py:612(is_empty_data)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\construction.py:632(create_series_with_explicit_dtype)
       40    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\common.py:129(cast_scalar_indexer)
        5    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\common.py:195(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\common.py:191(count_not_none)
       46    0.000    0.000    0.001    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\common.py:198(asarray_tuplesafe)
        9    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\common.py:254(maybe_iterable_to_list)
       13    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\common.py:317(apply_if_callable)
        2    0.003    0.002    0.003    0.002 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\indexers.py:225(maybe_convert_indices)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\indexers.py:313(deprecate_ndim_indexing)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\indexers.py:363(check_array_indexer)
        6    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\compat\numpy\function.py:45(__call__)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\compat\numpy\function.py:390(validate_minmax_axis)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\ops\common.py:70(get_op_result_name)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\ops\common.py:92(_maybe_match_name)
        9    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\missing.py:64(clean_fill_method)
        9    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\missing.py:721(clean_reindex_fill_method)
        2    0.000    0.000    0.005    0.002 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\arrays\_mixins.py:60(take)
       92    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\arrays\_mixins.py:103(shape)
       83    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\arrays\_mixins.py:107(__len__)
        9    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\arrays\_mixins.py:110(ndim)
        2    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\arrays\_mixins.py:122(reshape)
        2    0.000    0.000    0.002    0.001 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\arrays\_mixins.py:151(copy)
        4    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\arrays\_mixins.py:217(__getitem__)
        8    0.000    0.000    0.001    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\base.py:253(__getitem__)
        8    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\base.py:386(shape)
       17    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\base.py:397(ndim)
       17    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\base.py:429(size)
       17    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\base.py:618(empty)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\base.py:796(__iter__)
       23    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\arrays\datetimes.py:61(tz_to_dtype)
       37    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\arrays\datetimes.py:290(_simple_new)
       21    0.000    0.000    0.001    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\arrays\datetimes.py:309(_from_sequence_not_strict)
        1    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\arrays\datetimes.py:354(_generate_range)
        3    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\arrays\datetimes.py:484(_box_func)
      236    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\arrays\datetimes.py:487(dtype)
       23    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\arrays\datetimes.py:509(tz)
       17    0.000    0.000    0.000    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\arrays\datetimes.py:551(__array__)
       16    0.000    0.000    0.001    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\arrays\datetimes.py:583(astype)
       21    0.000    0.000    0.001    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\arrays\datetimes.py:1891(sequence_to_dt64ns)
        1    0.000    0.000    0.233    0.233 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\arrays\datetimes.py:2032(objects_to_datetime64ns)
       22    0.000    0.000    0.001    0.000 C:\Users\piyus\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\core\arrays\datetimes.py:2116(maybe_convert_dtype)
